1	237	130	116	18	125	139	2	1	2	1	0	0	292.24	0	1
2	237	130	116	18	125	139	1	2	1	1	0	0	266.94	1	2
3	237	130	116	18	125	139	1	2	1	1	0	0	259.67	1	3
4	237	130	116	18	125	139	2	1	2	1	0	0	296.41	1	4
5	237	130	116	18	125	139	1	2	1	1	0	0	190.88	1	5
6	237	130	116	18	125	139	2	1	2	1	0	0	283.16	1	6
7	237	130	116	18	125	139	1	2	1	1	0	0	288.55	0	7
8	237	130	116	18	125	139	1	2	1	1	0	0	245.9	1	8
9	237	130	116	18	125	139	2	1	2	1	0	0	252.53	1	9
10	237	130	116	18	125	139	2	1	2	1	0	0	382.76	0	10
11	237	130	116	18	125	139	1	2	1	1	0	0	236.08	1	11
12	237	130	116	18	125	139	2	1	2	1	0	0	207.24	1	12
13	237	130	116	18	125	139	1	2	1	1	0	0	212.06	1	13
14	237	130	116	18	125	139	1	2	1	1	0	0	217.57	1	14
15	237	130	116	18	125	139	2	1	2	1	0	0	242.27	1	15
16	237	130	116	18	125	139	2	1	2	1	0	0	321.96	1	16
17	237	130	116	18	125	139	2	1	2	1	0	0	276.83	1	17
18	237	130	116	18	125	139	2	1	2	1	0	0	249.47	1	18
19	237	130	116	18	125	139	1	2	1	1	0	0	309.49	0	19
20	237	130	116	18	125	139	1	2	1	1	0	0	268.82	1	20
1	232	158	56	23	97	199	2	1	1	2	0	0	296.03	0	0
2	232	158	56	23	97	199	1	2	2	2	0	0	260.51	0	0
3	232	158	56	23	97	199	1	2	1	1	0	0	306.03	1	1
4	232	158	56	23	97	199	1	2	1	1	0	0	273.31	1	2
5	232	158	56	23	97	199	1	2	1	1	0	0	334.19	0	3
6	232	158	56	23	97	199	1	2	1	1	0	0	352.94	1	4
7	232	158	56	23	97	199	1	2	1	1	0	0	276.19	0	5
8	232	158	56	23	97	199	1	2	1	1	0	0	296.2	1	6
9	232	158	56	23	97	199	2	1	2	1	0	0	283.65	1	7
10	232	158	56	23	97	199	1	2	1	1	0	0	120.52	1	8
11	232	158	56	23	97	199	1	2	1	1	0	0	214.08	0	9
12	232	158	56	23	97	199	2	1	2	1	0	0	260.2	1	10
13	232	158	56	23	97	199	1	2	1	1	0	0	278.33	1	11
14	232	158	56	23	97	199	2	1	2	1	0	0	315.79	0	12
15	232	158	56	23	97	199	1	2	1	1	0	0	217.73	1	13
16	232	158	56	23	97	199	2	1	2	1	0	0	299.07	0	14
17	232	158	56	23	97	199	1	2	1	1	0	0	202.4	1	15
18	232	158	56	23	97	199	2	1	2	1	0	0	238.04	1	16
19	232	158	56	23	97	199	1	2	1	1	0	0	225.35	0	17
20	232	158	56	23	97	199	2	1	2	1	0	0	254.8	1	18
1	204	151	9	51	104	246	1	2	2	2	0	0	270.13	0	0
2	204	151	9	51	104	246	2	1	1	2	0	0	346.15	0	0
3	204	151	9	51	104	246	2	1	2	1	0	0	302.01	0	1
4	204	151	9	51	104	246	2	1	2	1	0	0	251.87	1	2
5	204	151	9	51	104	246	2	1	2	1	0	0	234.52	0	3
6	204	151	9	51	104	246	2	1	2	1	0	0	243.26	1	4
7	204	151	9	51	104	246	2	1	2	1	0	0	211.99	1	5
8	204	151	9	51	104	246	2	1	2	1	0	0	211.56	0	6
9	204	151	9	51	104	246	2	1	2	1	0	0	280.43	1	7
10	204	151	9	51	104	246	1	2	1	1	0	0	253.88	1	8
11	204	151	9	51	104	246	2	1	2	1	0	0	242.04	0	9
12	204	151	9	51	104	246	1	2	1	1	0	0	236.74	0	10
13	204	151	9	51	104	246	1	2	1	1	0	0	251.71	1	11
14	204	151	9	51	104	246	1	2	1	1	0	0	221.77	1	12
15	204	151	9	51	104	246	2	1	2	1	0	0	217.16	1	13
16	204	151	9	51	104	246	1	2	1	1	0	0	268.18	1	14
17	204	151	9	51	104	246	1	2	1	1	0	0	282.61	0	15
18	204	151	9	51	104	246	2	1	2	1	0	0	273.79	1	16
19	204	151	9	51	104	246	1	2	1	1	0	0	274.55	1	17
20	204	151	9	51	104	246	2	1	2	1	0	0	246.65	0	18
1	142	183	98	113	72	157	2	1	1	2	0	0	324.55	0	0
2	142	183	98	113	72	157	1	2	2	2	0	0	227.8	0	0
