1	72	172	203	183	83	52	2	1	2	1	0	0	668.02	0	1
2	72	172	203	183	83	52	2	1	2	1	0	0	474.1	1	2
3	72	172	203	183	83	52	1	2	1	1	0	0	465.78	1	3
4	72	172	203	183	83	52	2	1	2	1	0	0	647.66	1	4
5	72	172	203	183	83	52	2	1	2	1	0	0	440.25	1	5
6	72	172	203	183	83	52	2	1	2	1	0	0	452.12	1	6
7	72	172	203	183	83	52	2	1	2	1	0	0	604.01	0	7
8	72	172	203	183	83	52	2	1	2	1	0	0	560.79	1	8
9	72	172	203	183	83	52	1	2	1	1	0	0	650.94	1	9
10	72	172	203	183	83	52	1	2	1	1	0	0	519.22	0	10
11	72	172	203	183	83	52	2	1	2	1	0	0	536.27	1	11
12	72	172	203	183	83	52	2	1	2	1	0	0	466.18	1	12
13	72	172	203	183	83	52	2	1	2	1	0	0	387.88	1	13
14	72	172	203	183	83	52	1	2	1	1	0	0	469.67	1	14
15	72	172	203	183	83	52	2	1	2	1	0	0	350.71	0	15
16	72	172	203	183	83	52	1	2	1	1	0	0	490.07	1	16
17	72	172	203	183	83	52	1	2	1	1	0	0	422.49	1	17
18	72	172	203	183	83	52	2	1	2	1	0	0	473.68	0	18
19	72	172	203	183	83	52	2	1	2	1	0	0	438.89	1	19
20	72	172	203	183	83	52	1	2	1	1	0	0	457.28	0	20
1	6	226	104	249	29	151	1	2	2	2	0	0	413.65	0	0
2	6	226	104	249	29	151	1	2	2	2	0	0	406.67	0	0
3	6	226	104	249	29	151	1	2	2	2	0	0	872.51	0	0
4	6	226	104	249	29	151	1	2	1	1	0	0	290.41	1	1
5	6	226	104	249	29	151	1	2	1	1	0	0	315.75	0	2
6	6	226	104	249	29	151	2	1	2	1	0	0	283.81	1	3
7	6	226	104	249	29	151	2	1	2	1	0	0	259.08	1	4
8	6	226	104	249	29	151	2	1	2	1	0	0	473.98	0	5
9	6	226	104	249	29	151	1	2	0	-1	1	1	0	-1	5
10	6	226	104	249	29	151	1	2	1	1	0	0	356.73	1	6
11	6	226	104	249	29	151	2	1	2	1	0	0	489.99	1	7
12	6	226	104	249	29	151	1	2	1	1	0	0	548.44	1	8
13	6	226	104	249	29	151	2	1	2	1	0	0	386.78	1	9
14	6	226	104	249	29	151	1	2	1	1	0	0	318.69	0	10
15	6	226	104	249	29	151	1	2	1	1	0	0	471.34	0	11
16	6	226	104	249	29	151	1	2	1	1	0	0	487.82	1	12
17	6	226	104	249	29	151	1	2	1	1	0	0	530.08	0	13
18	6	226	104	249	29	151	2	1	1	2	0	0	430.6	0	13
19	6	226	104	249	29	151	2	1	2	1	0	0	404.46	1	14
20	6	226	104	249	29	151	1	2	1	1	0	0	405.41	0	15
1	200	90	198	55	165	57	2	1	2	1	0	0	477.17	1	1
2	200	90	198	55	165	57	2	1	2	1	0	0	424.39	1	2
3	200	90	198	55	165	57	1	2	1	1	0	0	754.18	1	3
4	200	90	198	55	165	57	1	2	1	1	0	0	403.65	0	4
5	200	90	198	55	165	57	2	1	2	1	0	0	346.39	1	5
6	200	90	198	55	165	57	2	1	2	1	0	0	438.23	1	6
7	200	90	198	55	165	57	1	2	1	1	0	0	629.87	0	7
8	200	90	198	55	165	57	2	1	2	1	0	0	424.06	1	8
9	200	90	198	55	165	57	2	1	2	1	0	0	540.65	0	9
10	200	90	198	55	165	57	1	2	1	1	0	0	520.18	1	10
11	200	90	198	55	165	57	2	1	2	1	0	0	445.84	1	11
12	200	90	198	55	165	57	2	1	2	1	0	0	464.43	0	12
13	200	90	198	55	165	57	1	2	1	1	0	0	420.92	0	13
14	200	90	198	55	165	57	2	1	2	1	0	0	333.32	1	14
15	200	90	198	55	165	57	2	1	2	1	0	0	341.37	0	15
16	200	90	198	55	165	57	2	1	2	1	0	0	104.72	1	16
17	200	90	198	55	165	57	2	1	2	1	0	0	285.88	1	17
18	200	90	198	55	165	57	2	1	2	1	0	0	290.09	0	18
19	200	90	198	55	165	57	2	1	2	1	0	0	396.73	1	19
20	200	90	198	55	165	57	1	2	1	1	0	0	731.27	1	20
1	63	127	90	192	128	165	1	2	2	2	0	0	351.99	0	0
2	63	127	90	192	128	165	1	2	2	2	0	0	346.51	1	0
3	63	127	90	192	128	165	2	1	1	2	0	0	366.27	0	0
4	63	127	90	192	128	165	1	2	2	2	0	0	340.24	1	0
5	63	127	90	192	128	165	1	2	2	2	0	0	274.94	0	0
6	63	127	90	192	128	165	1	2	2	2	0	0	286.25	0	0
7	63	127	90	192	128	165	1	2	1	1	0	0	511.04	1	1
8	63	127	90	192	128	165	2	1	2	1	0	0	372.87	1	2
9	63	127	90	192	128	165	1	2	1	1	0	0	276.64	1	3
10	63	127	90	192	128	165	1	2	1	1	0	0	412	0	4
11	63	127	90	192	128	165	2	1	2	1	0	0	438.43	1	5
12	63	127	90	192	128	165	2	1	2	1	0	0	379.67	1	6
13	63	127	90	192	128	165	2	1	0	-1	1	1	0	-1	6
14	63	127	90	192	128	165	1	2	1	1	0	0	432.72	1	7
15	63	127	90	192	128	165	1	2	1	1	0	0	390.68	0	8
16	63	127	90	192	128	165	2	1	2	1	0	0	321.8	0	9
17	63	127	90	192	128	165	1	2	1	1	0	0	329.7	0	10
18	63	127	90	192	128	165	2	1	1	2	0	0	319.08	0	10
19	63	127	90	192	128	165	2	1	1	2	0	0	461.03	0	10
20	63	127	90	192	128	165	1	2	1	1	0	0	265.51	1	11
1	166	135	190	89	120	65	2	1	2	1	0	0	434.63	0	1
2	166	135	190	89	120	65	2	1	2	1	0	0	278.46	0	2
3	166	135	190	89	120	65	2	1	1	2	0	0	275.96	0	2
4	166	135	190	89	120	65	1	2	1	1	0	0	394.61	1	3
5	166	135	190	89	120	65	1	2	1	1	0	0	414.71	0	4
6	166	135	190	89	120	65	2	1	2	1	0	0	560.96	1	5
7	166	135	190	89	120	65	1	2	1	1	0	0	400.15	1	6
8	166	135	190	89	120	65	1	2	1	1	0	0	352.41	1	7
9	166	135	190	89	120	65	1	2	1	1	0	0	297.07	0	8
10	166	135	190	89	120	65	1	2	1	1	0	0	337.34	1	9
11	166	135	190	89	120	65	2	1	2	1	0	0	467.73	0	10
12	166	135	190	89	120	65	1	2	1	1	0	0	297.03	1	11
13	166	135	190	89	120	65	2	1	2	1	0	0	331.26	0	12
14	166	135	190	89	120	65	1	2	1	1	0	0	552.29	1	13
15	166	135	190	89	120	65	2	1	2	1	0	0	315.96	1	14
16	166	135	190	89	120	65	2	1	2	1	0	0	419.89	1	15
17	166	135	190	89	120	65	1	2	1	1	0	0	459.87	0	16
18	166	135	190	89	120	65	1	2	1	1	0	0	290.48	1	17
19	166	135	190	89	120	65	1	2	1	1	0	0	324.62	1	18
20	166	135	190	89	120	65	2	1	2	1	0	0	350.03	1	19
