1	37	95	186	218	160	69	1	2	2	2	0	0	521.35	0	0
2	37	95	186	218	160	69	2	1	2	1	0	0	327.68	0	1
3	37	95	186	218	160	69	1	2	1	1	0	0	320.3	0	2
4	37	95	186	218	160	69	2	1	1	2	0	0	428.91	0	2
5	37	95	186	218	160	69	1	2	2	2	0	0	517.84	0	2
6	37	95	186	218	160	69	1	2	1	1	0	0	235.01	1	3
7	37	95	186	218	160	69	2	1	2	1	0	0	223.75	1	4
8	37	95	186	218	160	69	1	2	1	1	0	0	281.26	1	5
9	37	95	186	218	160	69	2	1	2	1	0	0	254.45	0	6
10	37	95	186	218	160	69	2	1	2	1	0	0	288.82	1	7
11	37	95	186	218	160	69	2	1	2	1	0	0	291.16	0	8
12	37	95	186	218	160	69	1	2	1	1	0	0	264.1	1	9
13	37	95	186	218	160	69	2	1	2	1	0	0	235.36	1	10
14	37	95	186	218	160	69	2	1	2	1	0	0	278.15	0	11
15	37	95	186	218	160	69	2	1	2	1	0	0	279.64	1	12
16	37	95	186	218	160	69	2	1	2	1	0	0	325.51	0	13
17	37	95	186	218	160	69	2	1	2	1	0	0	219.45	0	14
18	37	95	186	218	160	69	2	1	2	1	0	0	246.31	1	15
19	37	95	186	218	160	69	2	1	2	1	0	0	203.73	1	16
20	37	95	186	218	160	69	1	2	1	1	0	0	252.35	0	17
1	207	133	3	48	122	252	2	1	2	1	0	0	710.91	1	1
2	207	133	3	48	122	252	2	1	2	1	0	0	250.8	1	2
3	207	133	3	48	122	252	2	1	2	1	0	0	281.09	1	3
4	207	133	3	48	122	252	1	2	1	1	0	0	241.76	1	4
5	207	133	3	48	122	252	1	2	1	1	0	0	304.7	1	5
6	207	133	3	48	122	252	2	1	2	1	0	0	229.84	0	6
7	207	133	3	48	122	252	2	1	2	1	0	0	314.69	1	7
8	207	133	3	48	122	252	2	1	2	1	0	0	246.74	0	8
9	207	133	3	48	122	252	2	1	2	1	0	0	208.18	1	9
10	207	133	3	48	122	252	1	2	1	1	0	0	182.42	0	10
11	207	133	3	48	122	252	2	1	2	1	0	0	245.27	1	11
12	207	133	3	48	122	252	1	2	1	1	0	0	240.01	0	12
13	207	133	3	48	122	252	2	1	2	1	0	0	224.64	1	13
14	207	133	3	48	122	252	1	2	1	1	0	0	197.55	1	14
15	207	133	3	48	122	252	2	1	2	1	0	0	216.95	1	15
16	207	133	3	48	122	252	2	1	2	1	0	0	212.33	1	16
17	207	133	3	48	122	252	1	2	1	1	0	0	305.5	0	17
18	207	133	3	48	122	252	2	1	2	1	0	0	208.53	1	18
19	207	133	3	48	122	252	2	1	2	1	0	0	229.95	1	19
20	207	133	3	48	122	252	1	2	1	1	0	0	138.29	1	20
