1	108	15	152	147	240	103	2	1	2	1	0	0	480.04	0	1
2	108	15	152	147	240	103	2	1	0	-1	1	1	0	-1	1
3	108	15	152	147	240	103	2	1	1	2	0	0	371.43	0	1
4	108	15	152	147	240	103	2	1	1	2	0	0	341.91	1	1
5	108	15	152	147	240	103	1	2	2	2	0	0	403.85	0	1
6	108	15	152	147	240	103	2	1	1	2	0	0	593.89	1	1
7	108	15	152	147	240	103	1	2	2	2	0	0	382.11	0	1
8	108	15	152	147	240	103	2	1	2	1	0	0	374.8	1	2
9	108	15	152	147	240	103	1	2	1	1	0	0	346.66	1	3
10	108	15	152	147	240	103	1	2	1	1	0	0	411.4	1	4
11	108	15	152	147	240	103	1	2	1	1	0	0	426.99	0	5
12	108	15	152	147	240	103	2	1	1	2	0	0	647.64	0	5
13	108	15	152	147	240	103	2	1	2	1	0	0	345.89	1	6
14	108	15	152	147	240	103	2	1	2	1	0	0	345.84	1	7
15	108	15	152	147	240	103	1	2	1	1	0	0	484.92	0	8
16	108	15	152	147	240	103	2	1	1	2	0	0	379.2	0	8
17	108	15	152	147	240	103	2	1	2	1	0	0	535.08	1	9
18	108	15	152	147	240	103	1	2	1	1	0	0	346.7	1	10
19	108	15	152	147	240	103	1	2	1	1	0	0	434.59	1	11
20	108	15	152	147	240	103	2	1	2	1	0	0	608.65	1	12
1	44	12	188	211	243	67	2	1	2	1	0	0	508.55	0	1
2	44	12	188	211	243	67	2	1	1	2	0	0	277.65	0	1
3	44	12	188	211	243	67	2	1	2	1	0	0	391.73	1	2
4	44	12	188	211	243	67	1	2	1	1	0	0	378.21	1	3
5	44	12	188	211	243	67	2	1	2	1	0	0	422.06	0	4
6	44	12	188	211	243	67	2	1	2	1	0	0	416.6	1	5
7	44	12	188	211	243	67	2	1	2	1	0	0	527.13	0	6
8	44	12	188	211	243	67	1	2	1	1	0	0	549.47	1	7
9	44	12	188	211	243	67	2	1	1	2	0	0	667.76	0	7
10	44	12	188	211	243	67	1	2	1	1	0	0	391.35	1	8
11	44	12	188	211	243	67	1	2	1	1	0	0	371.24	1	9
12	44	12	188	211	243	67	1	2	1	1	0	0	425.22	0	10
13	44	12	188	211	243	67	1	2	1	1	0	0	444.33	0	11
14	44	12	188	211	243	67	2	1	2	1	0	0	407.02	1	12
15	44	12	188	211	243	67	1	2	1	1	0	0	398.96	1	13
16	44	12	188	211	243	67	1	2	1	1	0	0	532.7	1	14
17	44	12	188	211	243	67	2	1	2	1	0	0	583.94	0	15
18	44	12	188	211	243	67	1	2	1	1	0	0	449.46	1	16
19	44	12	188	211	243	67	1	2	1	1	0	0	398	1	17
20	44	12	188	211	243	67	1	2	1	1	0	0	443.92	1	18
1	129	172	117	126	83	138	1	2	2	2	0	0	499.75	0	0
2	129	172	117	126	83	138	1	2	1	1	0	0	352.56	1	1
3	129	172	117	126	83	138	1	2	1	1	0	0	454.48	0	2
4	129	172	117	126	83	138	2	1	2	1	0	0	445.75	0	3
5	129	172	117	126	83	138	1	2	2	2	0	0	458.83	0	3
6	129	172	117	126	83	138	2	1	1	2	0	0	379.77	0	3
7	129	172	117	126	83	138	1	2	2	2	0	0	415.8	0	3
8	129	172	117	126	83	138	1	2	1	1	0	0	288.37	1	4
9	129	172	117	126	83	138	2	1	2	1	0	0	375.51	0	5
10	129	172	117	126	83	138	2	1	1	2	0	0	235.99	0	5
11	129	172	117	126	83	138	1	2	2	2	0	0	197.49	0	5
12	129	172	117	126	83	138	1	2	2	2	0	0	372.27	0	5
13	129	172	117	126	83	138	2	1	1	2	0	0	572.27	0	5
14	129	172	117	126	83	138	2	1	2	1	0	0	235.93	1	6
15	129	172	117	126	83	138	1	2	1	1	0	0	411.88	1	7
16	129	172	117	126	83	138	2	1	2	1	0	0	447.08	0	8
17	129	172	117	126	83	138	1	2	1	1	0	0	260.36	1	9
18	129	172	117	126	83	138	2	1	2	1	0	0	376.56	1	10
19	129	172	117	126	83	138	2	1	2	1	0	0	487.1	1	11
20	129	172	117	126	83	138	1	2	2	2	0	0	591.53	0	11
1	210	187	196	45	68	59	2	1	1	2	0	0	525.56	0	0
2	210	187	196	45	68	59	2	1	0	-1	1	1	0	-1	0
3	210	187	196	45	68	59	1	2	1	1	0	0	388.43	1	1
4	210	187	196	45	68	59	1	2	1	1	0	0	427.1	0	2
5	210	187	196	45	68	59	1	2	2	2	0	0	329.73	0	2
6	210	187	196	45	68	59	1	2	1	1	0	0	398.87	1	3
7	210	187	196	45	68	59	2	1	1	2	0	0	520.72	0	3
8	210	187	196	45	68	59	2	1	2	1	0	0	368.42	0	4
9	210	187	196	45	68	59	1	2	1	1	0	0	642.96	1	5
10	210	187	196	45	68	59	1	2	1	1	0	0	467.81	0	6
11	210	187	196	45	68	59	1	2	1	1	0	0	455.66	0	7
