1	213	123	139	42	132	116	1	2	2	2	0	0	612.88	0	0
2	213	123	139	42	132	116	1	2	1	1	0	0	613.02	0	1
3	213	123	139	42	132	116	2	1	1	2	0	0	1477.9	0	1
4	213	123	139	42	132	116	1	2	0	-1	1	1	0	-1	1
5	213	123	139	42	132	116	1	2	2	2	0	0	257.92	0	1
6	213	123	139	42	132	116	2	1	0	-1	0	1	0	-1	1
7	213	123	139	42	132	116	2	1	0	-1	1	1	0	-1	1
8	213	123	139	42	132	116	2	1	2	1	0	0	281.23	1	2
9	213	123	139	42	132	116	2	1	2	1	0	0	546.62	0	3
10	213	123	139	42	132	116	2	1	2	1	0	0	1375.8	0	4
11	213	123	139	42	132	116	1	2	1	1	0	0	709.46	1	5
12	213	123	139	42	132	116	1	2	2	2	0	0	310.54	0	5
13	213	123	139	42	132	116	1	2	1	1	0	0	826.93	1	6
14	213	123	139	42	132	116	2	1	2	1	0	0	697.03	1	7
15	213	123	139	42	132	116	1	2	1	1	0	0	345.83	1	8
16	213	123	139	42	132	116	1	2	1	1	0	0	347.11	1	9
17	213	123	139	42	132	116	2	1	2	1	0	0	51.846	0	10
18	213	123	139	42	132	116	1	2	1	1	0	0	750.15	1	11
19	213	123	139	42	132	116	1	2	1	1	0	0	488.01	1	12
20	213	123	139	42	132	116	1	2	1	1	0	0	728.53	0	13
1	157	151	65	98	104	190	2	1	1	2	0	0	906.47	0	0
2	157	151	65	98	104	190	2	1	2	1	0	0	299.55	1	1
3	157	151	65	98	104	190	2	1	2	1	0	0	445.31	1	2
4	157	151	65	98	104	190	1	2	1	1	0	0	644.02	1	3
5	157	151	65	98	104	190	2	1	2	1	0	0	416.93	1	4
6	157	151	65	98	104	190	2	1	2	1	0	0	522.02	1	5
7	157	151	65	98	104	190	1	2	0	-1	0	1	0	-1	5
8	157	151	65	98	104	190	1	2	0	-1	1	1	0	-1	5
9	157	151	65	98	104	190	1	2	1	1	0	0	251.16	0	6
10	157	151	65	98	104	190	1	2	2	2	0	0	3.1381	0	6
11	157	151	65	98	104	190	1	2	1	1	0	0	510.88	0	7
12	157	151	65	98	104	190	2	1	2	1	0	0	360.58	0	8
13	157	151	65	98	104	190	2	1	2	1	0	0	1140.5	1	9
14	157	151	65	98	104	190	2	1	2	1	0	0	868.05	1	10
15	157	151	65	98	104	190	1	2	1	1	0	0	725.32	1	11
16	157	151	65	98	104	190	2	1	2	1	0	0	792.58	0	12
17	157	151	65	98	104	190	2	1	1	2	0	0	1427.3	0	12
18	157	151	65	98	104	190	1	2	0	-1	0	1	0	-1	12
19	157	151	65	98	104	190	1	2	1	1	0	0	550.14	0	13
20	157	151	65	98	104	190	1	2	1	1	0	0	688.99	1	14
1	233	228	94	22	27	161	1	2	2	2	0	0	728.22	0	0
2	233	228	94	22	27	161	1	2	1	1	0	0	497.62	0	1
3	233	228	94	22	27	161	2	1	2	1	0	0	958.56	1	2
4	233	228	94	22	27	161	2	1	2	1	0	0	469.08	1	3
5	233	228	94	22	27	161	1	2	1	1	0	0	417.69	1	4
6	233	228	94	22	27	161	1	2	1	1	0	0	1075.5	1	5
7	233	228	94	22	27	161	2	1	2	1	0	0	512.37	0	6
