1	180	238	162	75	17	93	1	2	2	2	0	0	504.44	0	0
2	180	238	162	75	17	93	2	1	1	2	0	0	893.25	0	0
3	180	238	162	75	17	93	2	1	2	1	0	0	547.08	0	1
4	180	238	162	75	17	93	2	1	2	1	0	0	282.75	1	2
5	180	238	162	75	17	93	2	1	2	1	0	0	292.06	0	3
6	180	238	162	75	17	93	2	1	1	2	0	0	290.83	1	3
7	180	238	162	75	17	93	2	1	1	2	0	0	362.14	0	3
8	180	238	162	75	17	93	2	1	1	2	0	0	295.46	0	3
9	180	238	162	75	17	93	1	2	2	2	0	0	296.09	0	3
10	180	238	162	75	17	93	1	2	1	1	0	0	287.41	1	4
11	180	238	162	75	17	93	2	1	2	1	0	0	332.83	1	5
12	180	238	162	75	17	93	1	2	1	1	0	0	275.75	1	6
13	180	238	162	75	17	93	1	2	1	1	0	0	389.21	1	7
14	180	238	162	75	17	93	2	1	2	1	0	0	331.9	1	8
15	180	238	162	75	17	93	1	2	1	1	0	0	280.41	1	9
16	180	238	162	75	17	93	1	2	1	1	0	0	298.49	0	10
17	180	238	162	75	17	93	2	1	1	2	0	0	433.73	0	10
18	180	238	162	75	17	93	1	2	1	1	0	0	298.2	1	11
19	180	238	162	75	17	93	1	2	1	1	0	0	228.93	1	12
20	180	238	162	75	17	93	1	2	1	1	0	0	347.15	0	13
1	166	187	137	89	68	118	1	2	2	2	0	0	1006.9	0	0
2	166	187	137	89	68	118	2	1	2	1	0	0	629.43	1	1
3	166	187	137	89	68	118	2	1	2	1	0	0	259.71	1	2
4	166	187	137	89	68	118	2	1	2	1	0	0	440.03	0	3
5	166	187	137	89	68	118	1	2	2	2	0	0	313.7	0	3
6	166	187	137	89	68	118	1	2	1	1	0	0	16.327	1	4
7	166	187	137	89	68	118	2	1	2	1	0	0	363.34	1	5
8	166	187	137	89	68	118	2	1	2	1	0	0	465.9	1	6
9	166	187	137	89	68	118	1	2	1	1	0	0	273.65	1	7
10	166	187	137	89	68	118	1	2	1	1	0	0	460.41	0	8
11	166	187	137	89	68	118	2	1	2	1	0	0	264.31	0	9
12	166	187	137	89	68	118	2	1	2	1	0	0	291.06	1	10
13	166	187	137	89	68	118	1	2	1	1	0	0	330.98	0	11
14	166	187	137	89	68	118	2	1	2	1	0	0	304.25	1	12
15	166	187	137	89	68	118	2	1	2	1	0	0	303.61	1	13
16	166	187	137	89	68	118	2	1	1	2	0	0	280.81	0	13
17	166	187	137	89	68	118	1	2	1	1	0	0	296.37	1	14
18	166	187	137	89	68	118	1	2	1	1	0	0	382.76	1	15
19	166	187	137	89	68	118	1	2	1	1	0	0	258.69	0	16
20	166	187	137	89	68	118	1	2	1	1	0	0	246.84	1	17
1	132	42	124	123	213	131	2	1	2	1	0	0	658.08	0	1
2	132	42	124	123	213	131	2	1	1	2	0	0	398.91	0	1
3	132	42	124	123	213	131	2	1	2	1	0	0	458.08	1	2
4	132	42	124	123	213	131	1	2	1	1	0	0	435.2	0	3
5	132	42	124	123	213	131	2	1	2	1	0	0	287.16	0	4
6	132	42	124	123	213	131	2	1	2	1	0	0	332.95	0	5
7	132	42	124	123	213	131	1	2	2	2	0	0	264.86	0	5
8	132	42	124	123	213	131	2	1	1	2	0	0	255.49	0	5
9	132	42	124	123	213	131	1	2	0	-1	1	1	0	-1	5
10	132	42	124	123	213	131	2	1	2	1	0	0	492.27	1	6
11	132	42	124	123	213	131	1	2	1	1	0	0	402.49	1	7
12	132	42	124	123	213	131	1	2	1	1	0	0	324.07	0	8
13	132	42	124	123	213	131	1	2	2	2	0	0	631.74	0	8
14	132	42	124	123	213	131	1	2	2	2	0	0	298.71	0	8
15	132	42	124	123	213	131	1	2	1	1	0	0	561.95	1	9
16	132	42	124	123	213	131	1	2	1	1	0	0	518.9	0	10
17	132	42	124	123	213	131	1	2	2	2	0	0	276.51	0	10
18	132	42	124	123	213	131	1	2	2	2	0	0	507.95	0	10
19	132	42	124	123	213	131	1	2	2	2	0	0	196.87	0	10
20	132	42	124	123	213	131	2	1	2	1	0	0	417.14	0	11
1	246	76	242	9	179	13	2	1	2	1	0	0	508.58	1	1
2	246	76	242	9	179	13	2	1	2	1	0	0	457.58	1	2
3	246	76	242	9	179	13	1	2	1	1	0	0	684.66	0	3
4	246	76	242	9	179	13	1	2	2	2	0	0	273.78	0	3
5	246	76	242	9	179	13	2	1	2	1	0	0	303.7	1	4
6	246	76	242	9	179	13	2	1	2	1	0	0	476.85	1	5
7	246	76	242	9	179	13	1	2	2	2	0	0	377.47	1	5
8	246	76	242	9	179	13	2	1	2	1	0	0	265.43	0	6
9	246	76	242	9	179	13	1	2	2	2	0	0	264.11	0	6
10	246	76	242	9	179	13	1	2	2	2	0	0	231.36	0	6
11	246	76	242	9	179	13	1	2	1	1	0	0	457.4	1	7
12	246	76	242	9	179	13	2	1	2	1	0	0	280.48	1	8
13	246	76	242	9	179	13	2	1	2	1	0	0	271.69	0	9
14	246	76	242	9	179	13	1	2	1	1	0	0	335.12	1	10
15	246	76	242	9	179	13	1	2	1	1	0	0	475.57	1	11
16	246	76	242	9	179	13	1	2	1	1	0	0	630.07	0	12
17	246	76	242	9	179	13	2	1	2	1	0	0	335.7	0	13
18	246	76	242	9	179	13	2	1	2	1	0	0	277.58	1	14
19	246	76	242	9	179	13	2	1	2	1	0	0	327.57	1	15
20	246	76	242	9	179	13	2	1	2	1	0	0	292.09	1	16
1	7	185	101	248	70	154	2	1	2	1	0	0	590.56	1	1
2	7	185	101	248	70	154	2	1	2	1	0	0	287.05	1	2
3	7	185	101	248	70	154	1	2	1	1	0	0	286.99	1	3
4	7	185	101	248	70	154	1	2	1	1	0	0	300.89	0	4
5	7	185	101	248	70	154	1	2	1	1	0	0	353.79	1	5
6	7	185	101	248	70	154	1	2	1	1	0	0	458.96	1	6
7	7	185	101	248	70	154	1	2	1	1	0	0	274.08	1	7
8	7	185	101	248	70	154	1	2	1	1	0	0	274.04	0	8
9	7	185	101	248	70	154	1	2	1	1	0	0	254.9	0	9
10	7	185	101	248	70	154	2	1	2	1	0	0	549.1	0	10
11	7	185	101	248	70	154	1	2	1	1	0	0	284.88	1	11
12	7	185	101	248	70	154	1	2	1	1	0	0	422.33	1	12
13	7	185	101	248	70	154	2	1	2	1	0	0	304.7	1	13
14	7	185	101	248	70	154	2	1	2	1	0	0	418.06	1	14
15	7	185	101	248	70	154	2	1	2	1	0	0	363.14	1	15
