1	242	112	251	13	143	4	1	2	2	2	0	0	565.54	1	0
2	242	112	251	13	143	4	2	1	1	2	0	0	39.205	0	0
3	242	112	251	13	143	4	2	1	1	2	0	0	312.7	0	0
4	242	112	251	13	143	4	1	2	1	1	0	0	550.7	0	1
5	242	112	251	13	143	4	1	2	1	1	0	0	535.61	1	2
6	242	112	251	13	143	4	1	2	1	1	0	0	491.05	1	3
7	242	112	251	13	143	4	2	1	1	2	0	0	476.1	0	3
8	242	112	251	13	143	4	1	2	1	1	0	0	485.2	1	4
9	242	112	251	13	143	4	2	1	2	1	0	0	462.22	1	5
10	242	112	251	13	143	4	2	1	1	2	0	0	658.66	0	5
11	242	112	251	13	143	4	1	2	1	1	0	0	332.26	0	6
12	242	112	251	13	143	4	1	2	1	1	0	0	306.26	0	7
13	242	112	251	13	143	4	2	1	2	1	0	0	253.72	1	8
14	242	112	251	13	143	4	1	2	1	1	0	0	260.6	0	9
15	242	112	251	13	143	4	1	2	1	1	0	0	413.26	1	10
16	242	112	251	13	143	4	2	1	2	1	0	0	1043.8	0	11
17	242	112	251	13	143	4	1	2	1	1	0	0	348.82	1	12
18	242	112	251	13	143	4	2	1	1	2	0	0	1310.2	0	12
19	242	112	251	13	143	4	2	1	1	2	0	0	498.76	0	12
20	242	112	251	13	143	4	1	2	2	2	0	0	509.99	0	12
1	79	62	117	176	193	138	2	1	1	2	0	0	660.67	0	0
2	79	62	117	176	193	138	1	2	1	1	0	0	342.82	1	1
3	79	62	117	176	193	138	1	2	1	1	0	0	494.86	0	2
4	79	62	117	176	193	138	2	1	2	1	0	0	391.77	0	3
5	79	62	117	176	193	138	1	2	2	2	0	0	313.05	0	3
6	79	62	117	176	193	138	2	1	1	2	0	0	199.69	0	3
7	79	62	117	176	193	138	1	2	2	2	0	0	492.42	0	3
8	79	62	117	176	193	138	2	1	1	2	0	0	498.09	0	3
9	79	62	117	176	193	138	1	2	2	2	0	0	494.66	1	3
10	79	62	117	176	193	138	2	1	1	2	0	0	277.7	0	3
11	79	62	117	176	193	138	1	2	1	1	0	0	324.97	1	4
12	79	62	117	176	193	138	1	2	1	1	0	0	273.48	1	5
13	79	62	117	176	193	138	1	2	2	2	0	0	243.05	0	5
14	79	62	117	176	193	138	2	1	1	2	0	0	306.33	0	5
15	79	62	117	176	193	138	2	1	1	2	0	0	352.15	0	5
16	79	62	117	176	193	138	2	1	1	2	0	0	602.34	0	5
17	79	62	117	176	193	138	1	2	1	1	0	0	257.25	1	6
18	79	62	117	176	193	138	2	1	2	1	0	0	424.4	1	7
19	79	62	117	176	193	138	2	1	2	1	0	0	477.38	1	8
20	79	62	117	176	193	138	2	1	1	2	0	0	695.81	0	8
1	119	6	185	136	249	70	2	1	0	-1	0	1	0	-1	0
2	119	6	185	136	249	70	2	1	0	-1	0	1	0	-1	0
3	119	6	185	136	249	70	2	1	0	-1	0	1	0	-1	0
4	119	6	185	136	249	70	1	2	2	2	0	0	0.11015	0	0
5	119	6	185	136	249	70	1	2	0	-1	1	1	0	-1	0
6	119	6	185	136	249	70	1	2	1	1	0	0	378.02	1	1
7	119	6	185	136	249	70	1	2	1	1	0	0	282.62	1	2
8	119	6	185	136	249	70	1	2	1	1	0	0	334.88	1	3
9	119	6	185	136	249	70	1	2	1	1	0	0	260.01	1	4
